station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP,year_month
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170816,64.04,78.98,70.52,7.82929,310.0,23.040482,0.0,,0.0,2017081
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170824,53.96,73.94,64.94,9.395148,310.0,23.040482,0.0,,0.0,2017082
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170825,55.04,71.06,64.22,8.052984,310.0,21.922012,0.0,,0.0,2017082
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170906,57.02,68.0,64.76,6.487126,310.0,29.08022,0.0,,1.33070938,2017090
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170908,50.0,66.92,57.56,9.395148,310.0,19.01399,0.0,,0.0,2017090
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170125,35.96,44.06,38.48,15.65858,300.0,38.922756,0.0,,0.01968505,2017012
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170311,10.22,23.18,18.86,19.461378,300.0,40.936002,0.1968505,,0.01968505,2017031
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170313,14.18,33.98,21.74,10.513618,300.0,27.96175,0.0,,0.0,2017031
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170412,48.02,60.08,55.04,7.82929,300.0,25.948504,0.0,,0.01968505,2017041
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170516,55.04,80.96,64.94,12.30317,300.0,25.948504,0.0,,0.0,2017051
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170708,62.96,87.08,71.42,9.171454,300.0,27.96175,0.0,,0.40157502,2017070
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170820,71.96,84.92,75.38,10.737312,300.0,25.948504,0.0,,0.0,2017082
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170824,64.04,80.96,72.5,7.82929,300.0,23.040482,0.0,,0.0,2017082
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170902,53.06,68.0,60.44,9.842536,300.0,21.027236,0.0,,0.0,2017090
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170909,55.04,68.0,62.24,8.276678,300.0,18.119214,0.0,,0.01181103,2017090
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170106,15.26,26.24,22.46,7.158208,300.0,16.105968,1.1023628,,0.07086618,2017010
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170210,4.1,22.1,12.56,11.855782,300.0,44.067718,0.5118113,,0.07086618,2017021
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170215,24.26,39.02,30.2,8.276678,300.0,33.106712,0.0,,0.0787402,2017021
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170304,6.26,18.14,14.54,17.89552,300.0,46.080964,0.0,,0.0,2017030
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170305,4.1,27.14,13.82,16.77705,300.0,36.90951,0.0,,0.0,2017030
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170312,4.1,22.1,12.02,15.882274,300.0,35.119958,0.0,,0.0,2017031
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170317,19.22,37.94,27.5,10.961006,300.0,27.96175,0.0,,0.0,2017031
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170322,13.1,35.96,30.38,21.698318,300.0,44.962494,0.0,,0.0,2017032
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170402,31.1,53.06,38.84,8.500372,300.0,27.96175,0.0,0.0,0.0,2017040
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170403,32.0,55.94,45.14,6.263432,300.0,19.01399,0.0,,0.0,2017040
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170430,44.06,55.94,52.52,6.934514,300.0,21.922012,0.0,,0.0393701,2017043
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170509,33.98,51.08,42.98,6.934514,300.0,17.000744,0.0,,0.0,2017050
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170531,51.98,69.98,57.56,7.381902,300.0,31.093466,0.0,,0.40944904,2017053
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170603,44.96,64.94,55.22,9.395148,300.0,29.08022,0.0,,0.0,2017060
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170628,50.0,71.96,60.08,10.289924,300.0,27.066974,0.0,,0.0,2017062
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170801,64.94,84.92,74.48,5.144962,300.0,14.987498,0.0,,0.0,2017080
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170802,64.04,82.94,73.04,5.368656,300.0,21.922012,0.0,,0.57086645,2017080
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170805,60.08,71.96,68.18,9.842536,300.0,23.935258,0.0,,0.5511814,2017080
